asr_result,correct_answer,similarity
识别邮箱地址,一美元等于多少人民币,0.31963633974931116
识别邮箱地址,搜搜胃一直疼怎么办,0.38211697764271607
病毒性感冒的传播途径,关于天枰座的神预测,0.5322973809328955
病毒性感冒的传播途径,打开支付宝付钱,0.3833167029067855
海口今天可以穿什么衣服,吃什么可以降火,0.7020014751633241
海口今天可以穿什么衣服,男生不和女生吵架的真实原因,0.4948561248884905
搞笑的动态图,消灭奥特曼的计划,0.5502094027190978
搞笑的动态图,给15201010101充100元话费,0.3229161657958022
我想从中关村去天安门,来电音乐,0.2662490229378805
我想从中关村去天安门,打开ofo扫一扫,0.30987246520480877
我要看海绵宝宝,你和我的倾城时光,0.38261235155929885
我要看海绵宝宝,几点了,0.21768394596389665
我要骑摩拜单车,你的妈妈是谁,0.1707599296635843
我要骑摩拜单车,吐槽大会第三季,0.17375024915056675
找壁纸,用嘀嘀打车去公司,0.34622320645812754
找壁纸,早起的好处,0.2831317185584357
我想看小狗的图片,用后置摄像头拍小视频,0.45828455152651065
我想看小狗的图片,骑车导航去东直门,0.44770888490875466
一味的实在,调节音量到50,0.30173926919490524
一味的实在,为你明灯三千,0.3313947339278435
搜索复仇者联盟的预告片,蜡笔小新,0.3482729912591556
搜索复仇者联盟的预告片,明天的紫外线强吗,0.499539086452785
打开勿扰模式,昨天限行尾号,0.35382603293977055
打开勿扰模式,播放跑车的声音,0.4131174499061898
我要纹这个,有哪些关于天蝎座的神预测,0.33144809758511234
我要纹这个,双子座的性格怎么样,0.28924500895389577
美好的一天用法语怎么说,流感怎么预防,0.4487086943206608
美好的一天用法语怎么说,有风油精的表情包吗,0.5870078697240318
打开虚空引擎,姚明有多高,0.2052891695838502
打开虚空引擎,打电话给中国联通,0.35834089857747187
孟子的国旗,故宫的价格门票,0.5095757727060276
孟子的国旗,打开人像拍照模式,0.33649801201877183
我现在在哪里,听歌,0.2378237077092834
我现在在哪里,你好小爱,0.2959984985020209
伦敦现在几点了,我要听东北话,0.3276468425146378
伦敦现在几点了,截屏照片,0.27779200435714907
电视剧之父之父,打开微信小程序跳一跳,0.30732155721693766
电视剧之父之父,红烧肉怎么做,0.23322051331140828
一美元等于多少人民币,识别其中的电话,0.4060783569642611
一美元等于多少人民币,净坛使者是谁,0.31863990357460126
搜索飞一直疼怎么办,开启录像模式,0.37200302715119893
搜索飞一直疼怎么办,用美团定个十点半的餐位,0.33656996395517114
关于天秤座的神预测,最近空气质量如何,0.44472584042045915
关于天秤座的神预测,看小猪佩奇,0.36658584589350535
大概支付宝付钱,迪丽热巴的微博,0.23842021859618232
大概支付宝付钱,我的便签,0.3530158023556723
吃什么可以降火,早上好怎么翻译,0.40160541408210404
吃什么可以降火,呼叫顺丰快递,0.3100282679881434
男生不和女生吵架的真实原因,导航去最近的加油站,0.5619306481037608
男生不和女生吵架的真实原因,吃鸡教会了我们什么,0.4885225265383641
消灭奥特曼的计划,来段广东话,0.3614161111193802
消灭奥特曼的计划,我想看蒙面唱将猜猜猜,0.47068036196659707
给15201010101充100元话费,继续播放,0.3148488418976522
给15201010101充100元话费,天兆家园的开发商,0.3004367208393726
来点音乐,冰雪大世界的营业时间,0.39710193842842395
来点音乐,农业银行目前的行情,0.3047405910255774
打开ofo扫一扫,天蝎座今天的运势如何,0.22676816728607732
打开ofo扫一扫,牙齿发酸怎么办,0.24881224973252195
你和我的倾城时光,根号3加根号2等于多少,0.3917854383465099
你和我的倾城时光,我想给小李发qq信息说天气真好,0.5335579366597148
几点了,播放一首唐诗,0.1903312687210494
几点了,打开淘宝天猫超市,0.190527160063915
你的妈妈是谁,熊爸爸的十万个为什么,0.5951245631884493
你的妈妈是谁,打开支付宝查看转账记录,0.3377434164281014
吐槽大会第三季,水瓶座的优点有哪些,0.29273215054304075
吐槽大会第三季,聊天,0.3165545644840113
用滴滴打车去公司,打开京东发现,0.4760276264105091
用滴滴打车去公司,查看微博本地新闻,0.36161692578837834
早起的好处,锄禾日当午的下一句是什么,0.5464881549964923
早起的好处,韭菜适合与什么一起吃,0.4452219887700814
用后置摄像头拍小视频,打开热点,0.40042367707933685
用后置摄像头拍小视频,最近有风吗,0.30532248404791296
汽车导航去东直门,吃什么可以补钙,0.3543363609170632
汽车导航去东直门,我要看彭于晏的图片,0.3410014293295704
调进音量的50,一米等于多少厘米,0.44752440767957163
调进音量的50,微信查找妈妈,0.38291102790603493
为你明灯3000,端午节为什么要吃粽子,0.3703786268622773
为你明灯3000,北冥有哈,0.19048034395187607
蜡笔小新,播放电钻声音,0.25261035854294756
蜡笔小新,明天几点日出,0.13623646471392895
明天的紫外线强吗,我想听民谣,0.34878374826828795
明天的紫外线强吗,,nan
昨天心情不好,,nan
昨天心情不好,,nan
播放跑车的声音,,nan
播放跑车的声音,,nan
有哪些关于天蝎座的神预测,,nan
有哪些关于天蝎座的神预测,,nan
双子座的性格怎么样,,nan
双子座的性格怎么样,,nan
流感怎么预测,,nan
流感怎么预测,,nan
有风油精的表情包吗,,nan
有风油精的表情包吗,,nan
姚明有多高,,nan
姚明有多高,,nan
打电话给中国联通,,nan
打电话给中国联通,,nan
故宫的价格门票,,nan
故宫的价格门票,,nan
打开人像拍照模式,,nan
打开人像拍照模式,,nan
听歌,,nan
听歌,,nan
你好小爱,,nan
你好小爱,,nan
我要听东北话,,nan
我要听东北话,,nan
截屏照片,,nan
截屏照片,,nan
打开微信小程序跳一跳,,nan
打开微信小程序跳一跳,,nan
红烧肉怎么做,,nan
红烧肉怎么做,,nan
识别其中的电话,,nan
识别其中的电话,,nan
清代使者是谁,,nan
清代使者是谁,,nan
开启录像模式,,nan
开启录像模式,,nan
用美团定个十点半的单位,,nan
用美团定个十点半的单位,,nan
最近空气质量如何,,nan
最近空气质量如何,,nan
看小猪佩奇,,nan
看小猪佩奇,,nan
迪丽热巴的微博,,nan
迪丽热巴的微博,,nan
我的便签,,nan
我的便签,,nan
早上好怎么翻译,,nan
早上好怎么翻译,,nan
呼叫顺丰快递,,nan
呼叫顺丰快递,,nan
导航去最近的加油站,,nan
导航去最近的加油站,,nan
吃鸡教会了我们什么,,nan
吃鸡教会了我们什么,,nan
来段广东话,,nan
来段广东话,,nan
我想看蒙面长江踩踩踩,,nan
我想看蒙面长江踩踩踩,,nan
继续播放,,nan
继续播放,,nan
田州家园的开发商,,nan
田州家园的开发商,,nan
冰雪大世界的营业时间,,nan
冰雪大世界的营业时间,,nan
农业银行目前的行情,,nan
农业银行目前的行情,,nan
天蝎座今天的运势如何,,nan
天蝎座今天的运势如何,,nan
牙齿发酸怎么办,,nan
牙齿发酸怎么办,,nan
根号三加根号二等于多少,,nan
根号三加根号二等于多少,,nan
我想给小李发qq信息说天气真好,,nan
我想给小李发qq信息说天气真好,,nan
播放一首唐诗,,nan
播放一首唐诗,,nan
打开淘宝天猫超市,,nan
打开淘宝天猫超市,,nan
熊爸爸的十万个为什么,,nan
熊爸爸的十万个为什么,,nan
打开支付宝查看转账记录,,nan
打开支付宝查看转账记录,,nan
水瓶座的优点有哪些,,nan
水瓶座的优点有哪些,,nan
聊天,,nan
聊天,,nan
大概京东发现,,nan
大概京东发现,,nan
查看微博本地新闻,,nan
查看微博本地新闻,,nan
锄禾日当午的下一句是什么,,nan
锄禾日当午的下一句是什么,,nan
韭菜适合与什么一起吃啊,,nan
韭菜适合与什么一起吃啊,,nan
打开热点,,nan
打开热点,,nan
最近有风吗,,nan
最近有风吗,,nan
吃什么可以补钙,,nan
吃什么可以补钙,,nan
我要看彭于晏的图片,,nan
我要看彭于晏的图片,,nan
1米等于多少厘米,,nan
1米等于多少厘米,,nan
微信查找妈妈,,nan
微信查找妈妈,,nan
端午节为什么要吃粽子,,nan
端午节为什么要吃粽子,,nan
没没有哈,,nan
没没有哈,,nan
播放电钻声音,,nan
播放电钻声音,,nan
明天几点日出,,nan
明天几点日出,,nan
听民谣,,nan
听民谣,,nan
