asr_result,correct_answer,similarity
帮我寄一下,帮我记一下,0.836065779027402
如何自己在家炸油条,如何自己在家炸油条,1.0
想想看一些壁纸的美食,香港有哪些必吃的美食,0.7597929193670659
今天玩得怎么样,今天温度怎么样,0.8597734875809812
打出去舞蹈课,打车去五道口,0.42481686379521166
关闭热点,关闭热点,1.0000000000000002
葫芦之谜,无名之辈,0.33080322462375217
属龙的和属马的在一起好不好,属龙的和属马的在一起好不好,0.9999999999999998
中秋节是几月几号,中秋节是几月几号,0.9999999999999998
双子座和什么星座最配,双子座和什么星座最配,0.9999999999999998
查看妈妈的聊天记录,查看妈妈的聊天记录,1.0
这是什么,这是什么,0.9999999999999998
洗澡出门了今天有哪些,西藏著名的景点有哪些,0.6520823289898077
看看600036股票当前的行情,看看600036股票当前的行情,1.0
王羲之的儿子,王羲之的儿子,1.0
哈利波特系列,哈利波特系列,0.9999999999999999
打开微信付款吧,打开微信付款码,0.8664821980275261
播放睡前音乐,播放睡前音乐,1.0
来段经典相声,来段经典相声,1.0000000000000002
魂斗罗的声音,魂斗罗的声音,1.0000000000000002
布达拉宫要门票吗,布达拉宫要门票吗,1.0000000000000002
打开微信扫一扫,打开微信扫一扫,1.0
我想看漫威电影,我想看漫威电影,1.0000000000000002
郭德纲的综艺节目,郭德纲的综艺节目,1.0
吃什么可以安全,吃什么可以安神,0.8670582689444911
音量最大,音量最大,1.0
麦兜的声音,麦兜的声音,1.0
我叫黑虎阿福你准备受死吧,我叫黑虎阿福你准备受死吧,1.0000000000000002
读一首古诗,读一首古诗,1.0
虹膜炎传染吗,虹膜炎传染吗,1.0000000000000002
最美的告白,最美的告白,1.0
用支付宝给你转账一个亿,用支付宝给爸转账一个亿,0.9103201691070595
爱琴海口中心在哪里,爱琴海购物中心在哪里,0.8704821796425314
打开无线网络,打开无线网络,1.0
明天休闲去,明天星期几,0.5124361582944211
池塘里有什么,池塘里有什么,1.0000000000000002
华府景园的物业费,华府景园的物业费,0.9999999999999998
今年,静音,0.07709114962433518
打牌小猪佩奇的是谁,打败小猪佩奇的是谁,0.9227767241760977
生肖鼠和生肖牛的缘分怎么样,生肖鼠和生肖牛的缘分怎么样,0.9999999999999999
这是什么车,这是什么车,1.0
苹果用英语怎么说,苹果用英语怎么说,0.9999999999999999
我要听亲戚的段子,我要听进击的段子,0.8650230173885775
青年趋势是谁,青莲居士是谁,0.7491732946733823
李永军继续曲的作者是谁,义勇军进行曲的作者是谁,0.8985021400968042
19大主题,十九大主题,0.8706423492319297
关机,关机,0.9999999999999999
妈妈的爸爸叫什么,妈妈的爸爸叫什么,0.9999999999999999
调高音量,调高音量,0.9999999999999999
进入蜜蜂模式,进入蜜蜂模式,0.9999999999999999
关闭勿扰模式,关闭勿扰模式,1.0
苹果公司昨日的首盘苹果,苹果公司昨日的收盘情况,0.8509934288189176
强吻的电影,姜文的电影,0.8943513988475018
发最近的三张照片到朋友圈说天气真好,发最近的三张照片到朋友圈说天气真好,1.0
我想看奥斯卡获奖电影,我想看奥斯卡获奖电影,1.0000000000000002
