asr_result,correct_answer,similarity
要把大象装冰箱总共分几部,要把大象装冰箱总共分几步,0.9639663790106149
皮卡丘走路,皮卡丘走路,1.0
男装衣时装,懒床一时爽,0.21343576941874925
宫保鸡丁需要什么食材,宫保鸡丁需要什么食材,1.0
关闭淘宝,关闭淘宝,0.9999999999999998
什么人不适合吃榛子,什么人不适合吃榛子,1.0
我的风景照片,我的风景照片,1.0
拨打建行电话,拨打建行电话,1.0
拨打10086,拨打10086,1.0000000000000002
最近几天可以穿短裙吗,最近几天可以穿短裙吗,1.0000000000000002
来一首李白的诗,来一首立冬的诗,0.8674145266930768
今天的pm2点五如何,今天的pm2.5如何,1.0
民生银行电话,民生银行电话,1.0000000000000002
给妈妈转账一分钱,给妈妈转账1分钱,0.8358796989174077
查看微博榜单,查看微博榜单,1.0
打开微信,打开微信,1.0
用前置摄像头拍小视频,用前置摄像头拍小视频,1.0
我要看电视剧,我要看电视剧,0.9999999999999998
补维生素a应该吃什么,补维生素a应该吃什么,0.9999999999999999
马化腾的父亲是谁,马化腾的父亲是谁,1.0
用大众点评搜一下酒店,用大众点评搜一下酒店,1.0
核桃适宜的人群,核桃适宜的人群,0.9999999999999999
小孩不听话怎么办,小孩不听话怎么办,0.9999999999999999
寒冰彪彪,寒冰飘飘,0.2527445345241785
你站在这里不要动我去给你买个橘子,你站在这里不要动我去给你买个橘子,0.9999999999999998
奇葩说第五季,奇葩说第五季,0.9999999999999999
这是什么花,这是什么花,1.0
调低音量,调低音量,1.0
属猪的是哪一年生的,属猪的是哪一年生的,0.9999999999999998
狮子座有什么缺点,狮子座有什么缺点,1.0000000000000002
火影忍者,火影忍者,1.0
陪我聊天,陪我聊天,0.9999999999999998
停车是几月几号,惊蛰是几月几号,0.662819532140135
马云多大了,马云多大了,1.0
成都有什么好吃的,成都有什么好吃的,0.9999999999999999
松鼠怎么叫,松鼠怎么叫,1.0
我和天上的星星有什么区别呢,我和天上的星星有什么区别呢,1.0
我要充话费,我要充话费,0.9999999999999999
打电话给妈妈,带电话给妈妈,0.861662764828518
6月1日是工作日吗,六月一日是工作日吗,0.7313781723675581
fm 974,fm97.4,nan
毛泽东的毕业元宵,毛泽东的毕业院校,0.8637217962516542
打开支付宝扫一扫,打开支付宝扫一扫,1.0
小小说的守护神,射手座的守护神,0.8030501757321625
小猪佩奇,小猪佩奇,1.0
工商银行是涨了还是跌了,工商银行是涨了还是跌了,1.0
北京市华清嘉园的房价,北京市华清嘉园的房价,0.9999999999999998
工资一万元税后是多少,公子一万元税后是多少,0.8733892135797667
最近有什么节日,最近有什么节日,0.9999999999999999
用前置摄像头录像,用前置摄像头录像,0.9999999999999999
生肖猪的性格怎么样,生肖猪的性格怎么样,0.9999999999999999
处女座今天有桃花吗,处女座今天有桃花运吗,0.94678460786039
今天是几月几号,今天是几月几号,1.0000000000000002
查找便签,查找便签,1.0
帮妈妈叫个快车从中关村去五彩城,帮妈妈叫个快车从中关村去五彩城,1.0000000000000002
蜜桃姐姐讲故事,蜜桃姐姐讲故事,1.0
搜索复仇者联盟三的影评,搜索复仇者联盟3的影评,0.9340765164021975
取消,取消,1.0
做鱼香肉丝有什么窍门,做鱼香肉丝有什么窍门,1.0
用qq音乐播放告白气球,用qq音乐播放告白气球,1.0000000000000002
上网搜索金紧张怎么办,上网搜搜进京证怎么办,0.7223033902331024
赵丽颖的老公,赵丽颖的老公,1.0
