asr_result,correct_answer,similarity
来装的好处,赖床的好处,0.8920597035107682
关闭支付宝,关闭支付宝,1.0000000000000002
属猪的和什么属相最配,属猪的和什么属相最配,0.9999999999999998
讲个冷笑话,讲个冷笑话,1.0000000000000002
你会唱歌吗,你会唱歌吗,1.0
生肖牛的特点,生肖牛的特点,1.0
90年出生属什么,九零年出生属什么,0.8509975604067975
上网搜一下王俊凯的照片,上网搜一下王俊凯的照片,1.0
我想去附近的星巴克,我想去附近的星巴克,1.0
鼻炎患者需要注意什么,鼻炎患者需要注意什么,0.9999999999999999
脸厚与什么食物相克,莲藕与什么食物相克,0.943735742385311
还是刷机模式,开始刷机模式,0.7337815281551849
搜索面前,搜索便签,0.6713986539143638
用微信给他发两张照片,用微信给爸发两张照片,0.957584688617129
赵丽颖的星座,赵丽颖的星座,1.0
发qq给老爸说天气不错哦,发qq给老爸说天气不错哦,1.0
吃饺子有什么好处,吃柚子有什么好处,0.8650781812504807
今天是阴历几月几号,今天是阴历几月几号,1.0
北京外地车限行吗,北京外地车限行吗,1.0
锁屏,锁屏,nan
永恒只是想投入想,用后置摄像头录像,0.33693813205651957
他朋友圈是我结婚了,发朋友圈说我结婚啦,0.7706005393606181
我想听摇滚歌曲,我想听摇滚歌曲,1.0
北京限行限现金换,北京限行限几环,0.6587181215994294
熊猫基地几点开门,熊猫基地几点开门,1.0
怎么预防颈椎病,怎么预防颈椎病,1.0
小米六配置怎么样,小米六配置怎么样,1.0000000000000002
打开ofo扫一扫,打开ofo扫一扫,1.0000000000000002
帮我记一下,帮我记一下,1.0
如何自己在家炸油条,如何自己在家炸油条,1.0
香港有哪些必吃的美食,香港有哪些必吃的美食,1.0
今天温度怎么样,今天温度怎么样,1.0000000000000002
打车去五道口,打车去五道口,1.0000000000000002
关闭热点,关闭热点,1.0000000000000002
无名之辈,无名之辈,1.0000000000000002
属龙的和属马的在一起好不好,属龙的和属马的在一起好不好,0.9999999999999998
中秋节是绝交,中秋节是几月几号,0.9041608608486839
双子座和什么星座最配,双子座和什么星座最配,0.9999999999999998
查看妈妈的聊天记录,查看妈妈的聊天记录,1.0
这是什么,这是什么,0.9999999999999998
西藏著名的景点有哪些,西藏著名的景点有哪些,1.0
看看600036股票当前的行情,看看600036股票当前的行情,1.0
王羲之的儿子,王羲之的儿子,1.0
哈利波特系列,哈利波特系列,0.9999999999999999
打开微信付款吗,打开微信付款码,0.8629101844590383
播放睡前影院,播放睡前音乐,0.8444971271248191
来段经典相声,来段经典相声,1.0000000000000002
魂斗罗的声音,魂斗罗的声音,1.0000000000000002
布达拉宫要门票吗,布达拉宫要门票吗,1.0000000000000002
打开微信搜一搜,打开微信扫一扫,0.872844311812586
我想看漫威电影,我想看漫威电影,1.0000000000000002
郭德纲的综艺节目,郭德纲的综艺节目,1.0
吃什么可以安神,吃什么可以安神,1.0
音量最大,音量最大,1.0
麦兜的声音,麦兜的声音,1.0
我叫黑虎阿福准备受死吧,我叫黑虎阿福你准备受死吧,0.9592656575285697
读一首古诗,读一首古诗,1.0
虹膜炎传染吗,虹膜炎传染吗,1.0000000000000002
最美的告白,最美的告白,1.0
用支付宝给他转账一个亿,用支付宝给爸转账一个亿,0.9492870159315252
爱琴海购中心在哪里,爱琴海购物中心在哪里,0.88916093836019
打开无线网络,打开无线网络,1.0
明天星期几,明天星期几,1.0
划不情缘的午夜费,池塘里有什么,0.43798064470657044
清晰,华府景园的物业费,0.21328818309985098
大牌小猪佩奇的是谁,静音,0.25886559308818946
生肖鼠和生肖牛的缘分怎么样,打败小猪佩奇的是谁,0.5658687798307158
这是什么车,生肖鼠和生肖牛的缘分怎么样,0.3182205224837402
苹果用英语怎么说,这是什么车,0.36558340338296585
我要听经济的段子,苹果用英语怎么说,0.4439517828858944
今天军事是啥,我要听进击的段子,0.36939130468962306
义勇军进行曲的作者是谁,青莲居士是谁,0.732456743815592
19大主题,义勇军进行曲的作者是谁,0.3710202377376657
关机,十九大主题,0.12873764858866757
妈妈的爸爸叫什么,关机,0.30505729870428944
调高音量,妈妈的爸爸叫什么,0.31232509419996146
金属密封模式,调高音量,0.43544845589952413
关闭勿扰模式,进入蜜蜂模式,0.6017176145101755
苹果公司做事的收盘情况,关闭勿扰模式,0.45763490391452505
姜文的电影,苹果公司昨日的收盘情况,0.5130340455541231
她最近的三张照片都没有劝说天气真好,姜文的电影,0.5216021127115356
我想看奥斯卡获奖电影,发最近的三张照片到朋友圈说天气真好,0.5388320802064511
,我想看奥斯卡获奖电影,nan
