asr_result,correct_answer,similarity
证券,马化腾的父亲是谁,0.3458990039606995
小孩不听话怎么办,用大众点评搜一下酒店,0.26579885102195666
寒冰飘飘,核桃适宜的人群,0.3044282423625651
你站在这里不要我去给你买,小孩不听话怎么办,0.39645394537255085
其他手机手机,寒冰飘飘,0.21960923668378354
这是什么花,你站在这里不要动我去给你买个橘子,0.3497671433386012
调解心情,奇葩说第五季,0.2730468219912161
属猪的是哪一年生的,这是什么花,0.41659728829611
14座有什么缺点,调低音量,0.3141746213758296
我想忍者,属猪的是哪一年生的,0.35290269551958053
陪我聊天,狮子座有什么缺点,0.3252567340605929
情景是几月几号,火影忍者,0.18443823735987466
骂人多大了,陪我聊天,0.33891948420399004
他们有什么好吃的,惊蛰是几月几号,0.3731987897476666
我说什么叫,马云多大了,0.27526250288745974
我和天上的星星有什么缺点啊,成都有什么好吃的,0.7520015104522821
我要查话费,松鼠怎么叫,nan
打电话给爸爸,我和天上的星星有什么区别呢,0.43379079883025207
刘延锡饰工作室吗,我要充话费,0.1696082857452295
iphone黑木蛟74,带电话给妈妈,0.3729785985980848
毛泽东的毕业元宵,六月一日是工作日吗,0.40579716268767446
打开支付宝扫一扫,fm97.4,nan
射手座的守护神,毛泽东的毕业院校,0.5537120789304579
小猪佩奇,打开支付宝扫一扫,0.2770619830992139
工商银行是涨了还是跌了,射手座的守护神,0.3432339607487124
北京市华清嘉园的房价,小猪佩奇,0.3192619187074637
公司以为晚上好是多少,工商银行是涨了还是跌了,0.6065120172180195
最近有什么解释,北京市华清嘉园的房价,0.32418605106487547
小前置摄像头录像,公子一万元税后是多少,0.30395542422239474
生肖猪的性格怎么样,最近有什么节日,0.42329677788918335
处女座今天有点怀孕吗,用前置摄像头录像,0.38736026902487886
今天是几月几号,生肖猪的性格怎么样,0.3043040477765402
查找眼前,处女座今天有桃花运吗,0.24641717540324556
叫个快车从中关村去五彩城,今天是几月几号,0.26102338425694627
蜜桃姐姐讲故事,查找便签,0.3485498476171094
搜索温州这联盟三代江平,帮妈妈叫个快车从中关村去五彩城,0.5203303984469846
取消,蜜桃姐姐讲故事,0.10251810795543394
做鱼香肉丝有什么窍门,搜索复仇者联盟3的影评,0.40619947309626214
用qq音乐播放告白气球,取消,0.2063158943428345
声音小时天气热怎么办,做鱼香肉丝有什么窍门,0.4464876730303471
超级小的老公,用qq音乐播放告白气球,0.41145647847640765
,上网搜搜进京证怎么办,nan
,赵丽颖的老公,nan
