asr_result,correct_answer,similarity
赵丽颖的星座,彭丽媛的丈夫,0.5887641330015856
发qq给老爸说天气不错哦,属龙的性格如何,0.3735573956217354
吃柚子有什么好处,最近有什么赵丽颖的电视剧,0.6408700128208339
今天是阴历几月几号,我想知道白羊座今年的财运怎么样,0.5311405008622
北京外地车限行吗,有什么好看的综艺,0.3813879650847945
锁屏,治疗高血压方面的专家,nan
用后置摄像头录像,打开摩拜扫一扫,0.3586594173706735
发朋友圈说我结婚了,旺仔qq糖的声音,0.5202213949273088
我想听摇滚歌曲,打开小米商城,0.2847095316699877
北京限行限几环,骑车回家,0.17676773074205707
熊猫基地几点开门,明天天气情况,0.27965725068633074
怎么预防颈椎病,给18811700059充话费,0.2571055452986451
小米六配置怎么样,打卡支付宝,0.278153776106497
打开ofo扫一扫,播放周星驰的喜剧,0.2398076262551563
帮我记一下,呼叫爸,0.4082896734443312
如何自己在家炸油条,电影无双,0.24640437220661235
香港有哪些必吃的美食,今天工商银行的行情,0.5392922050807544
今天温度怎么样,我有一个想法以后晚上都喝粥,0.47209359315506905
打车去五道口,今天适合跑步吗,0.41505116319903695
关闭热点,小猪佩奇的声音,0.24334210077967866
无名之辈,我要听笑话,0.23413595105403748
属龙的和属马的在一起好不好,北京朝阳有哪些小区,0.4354243156006905
中秋节是几月几号,关闭摩拜,0.1814075372583077
双子座和什么星座最配,搜索一下王源的近况,0.3449766691652392
查看妈妈的聊天记录,给爸发1分钱红包,0.37817163586817387
这是什么,射手座的星座关系,0.28688091789532133
西藏著名的景点有哪些,打开酷狗音乐播放本地歌曲,0.44102350790952094
看看600036股票当前的行情,大黑牛指的是谁,0.5308939774633386
王羲之的儿子,用支付宝付20元钱,0.3265505867091797
哈利波特系列,为什么不跟女生吵架,0.35024852391298483
打开微信付款码,给爸发微信说我没钱了,0.3872784930926757
播放睡前音乐,用嘀嘀打车回家,0.3184990444262374
来段经典相声,本周日限行吗,0.16149155015558178
魂斗罗的声音,现在去西直门赌不赌,0.2970482400300917
布达拉宫要门票吗,换一个,0.2870093334781942
打开微信扫一扫,查看qq动态,0.5514993825311385
我想看漫威电影,起床前的心理活动,0.4367404224043401
郭德纲的综艺节目,火影忍者全集,0.38209243570365
吃什么可以安神,属猪的今年多大了,0.34125971832419144
音量最大,人被逼急了什么事都做的出来吗,0.3051472091083353
麦兜的声音,打开支付宝付20块钱,0.3200763890679322
我叫黑虎阿福你准备受死吧,今天大盘走势如何,0.38353360812859777
读一首古诗,你长什么样子,0.24937225509763386
虹膜炎传染吗,打开微信收款码,0.2378657799267338
最美的告白,打开清仓模式,0.2801689642311822
用支付宝给爸转账一个亿,打开慢动作录像,0.44346969712521267
爱琴海购物中心在哪里,用美团定个6月3日的餐位,0.332021514099756
打开无线网络,识别链接,0.43465185243920434
明天星期几,步行导航去附近的超市,0.3639119591136506
池塘里有什么,打开手电筒,0.3710940314900217
华府景园的物业费,动漫壁纸,0.3622909931142554
静音,金牛座的幸运色,0.20637830536993546
打败小猪佩奇的是谁,你会做什么,0.4875803893243794
生肖鼠和生肖牛的缘分怎么样,2的10次方等于多少,0.46837815972736985
这是什么车,故宫的营业时间,0.23178013196222702
苹果用英语怎么说,查找计划的便签,0.44042005874895596
我要听进击的段子,卢浮宫,0.24135352322413378
青莲居士是谁,天道有轮回,0.33891328767977774
义勇军进行曲的作者是谁,用怕怕报警,0.34570016611243404
19大主题,一小时等于多少分钟,0.307208321747954
关机,重启,0.4963240403407207
妈妈的爸爸叫什么,来段四川话,0.3916029477795557
调高音量,生肖兔这个月有桃花运吗,0.30585542534479704
进入密封模式,查看李四的qq消息,0.3786055483524774
关闭勿扰模式,使命召唤ol,0.3679839309597581
苹果公司昨日的收盘情况,暂停播放,0.4129275637678727
姜文的电影,河流的声音,0.5385753817317067
发最近的三张照片到朋友圈说天气真好,说一个让你烦恼的事,0.6097348628972667
我想看奥斯卡获奖电影,拍快动作视频,0.335141343393739
