asr_result,correct_answer,similarity
小猪佩奇自我介绍,赖床的好处,0.3393523261009805
小猪佩奇自我介绍,关闭支付宝,0.288266118367926
查一下纽约后天天气怎么样,属猪的和什么属相最配,0.4736637137892245
查一下纽约后天天气怎么样,讲个冷笑话,0.29426508319047706
播放王菲的歌,你会唱歌吗,0.37232980422091505
播放王菲的歌,生肖牛的特点,0.41222679394754985
帮妈妈叫个车从五道口去西直门,九零年出生属什么,0.4130953012184031
帮妈妈叫个车从五道口去西直门,上网搜一下王俊凯的照片,0.47996504708761534
最近热吗,我想去附近的星巴克,0.38289165895697475
最近热吗,鼻炎患者需要注意什么,0.3920773149588787
我想听张韶涵的歌,莲藕与什么食物相克,0.3626241345046942
我想听张韶涵的歌,开始刷机模式,0.36162119945082843
你不是人造革,搜索便签,0.2052795292718569
你不是人造革,用微信给爸发两张照片,0.3574577722105688
今天几根几先行,赵丽颖的星座,0.24528752390126002
今天几根几先行,发qq给老爸说天气不错哦,0.42524285799337597
易烊千玺的生日是哪天,吃柚子有什么好处,0.4741207681892649
易烊千玺的生日是哪天,今天是阴历几月几号,0.6191353940668686
给我来张美女图片,北京外地车限行吗,0.41106997620216645
给我来张美女图片,锁屏,nan
单田芳的评书,用后置摄像头录像,0.3048805372836249
单田芳的评书,发朋友圈说我结婚啦,0.368862406801985
帮我打开微博本地新闻,我想听摇滚歌曲,0.49690392362110125
帮我打开微博本地新闻,北京限行限几环,0.31925013636110766
你几岁了,熊猫基地几点开门,0.23789988302257567
你几岁了,怎么预防颈椎病,0.28819712855607366
播放累计电台,小米六配置怎么样,0.41138376443290253
播放累计电台,打开ofo扫一扫,0.2470020039303156
6月1号是星期几,帮我记一下,0.34547957848969607
6月1号是星期几,如何自己在家炸油条,0.3354456523445011
金牛座和处女座的缘分怎么样,香港有哪些必吃的美食,0.5389153531269097
金牛座和处女座的缘分怎么样,今天温度怎么样,0.4794771749630817
播放米小圈上学记,打车去五道口,0.362161216114501
播放米小圈上学记,关闭热点,0.3408136334814191
白羊座是几月份,无名之辈,0.3181165761946638
白羊座是几月份,属龙的和属马的在一起好不好,0.3941745828959936
赖床的好处,中秋节是几月几号,0.2534048634970718
赖床的好处,双子座和什么星座最配,0.41920859674968025
关闭支付宝,查看妈妈的聊天记录,0.3995033653962288
关闭支付宝,这是什么,0.11946547098764647
属猪的和什么属相最配,西藏著名的景点有哪些,0.613888485057286
属猪的和什么属相最配,看看600036股票当前的行情,0.60217423440226
讲个冷笑话,王羲之的儿子,0.287901963394307
讲个冷笑话,哈利波特系列,0.28787969425507176
你会唱歌吗,打开微信付款码,0.2731006506273441
你会唱歌吗,播放睡前音乐,0.32060187674454355
生肖牛的特点,来段经典相声,0.3383195417972054
生肖牛的特点,魂斗罗的声音,0.5210645803795271
90年出生属什么,布达拉宫要门票吗,0.3255820744609608
90年出生属什么,打开微信扫一扫,0.26884767363320783
上网搜一下王俊凯的照片,我想看漫威电影,0.4675993664360156
上网搜一下王俊凯的照片,郭德纲的综艺节目,0.5035820618762924
我想去附近的星巴克,吃什么可以安神,0.502741509107691
我想去附近的星巴克,音量最大,0.29900293444949966
鼻炎患者需要注意什么,麦兜的声音,0.35536404963552437
鼻炎患者需要注意什么,我叫黑虎阿福你准备受死吧,0.4772981616330253
莲藕与什么食物相克,读一首古诗,0.2679720506263908
莲藕与什么食物相克,虹膜炎传染吗,0.34229945094454434
开始刷机模式,最美的告白,0.22508993827254103
开始刷机模式,用支付宝给爸转账一个亿,0.42600195767237536
搜索便签,爱琴海购物中心在哪里,0.2943899185083229
搜索便签,打开无线网络,0.4301175520039063
用微信给我发两张照片,明天星期几,0.27037493635826515
用微信给我发两张照片,池塘里有什么,0.36627096061777503
赵丽颖的星座,华府景园的物业费,0.5548178042733528
赵丽颖的星座,静音,0.2175267183359018
发qq给老爸说天气不错哦,打败小猪佩奇的是谁,0.45003277830839167
发qq给老爸说天气不错哦,生肖鼠和生肖牛的缘分怎么样,0.4876743628098344
吃柚子有什么好处,这是什么车,0.5566659081415868
吃柚子有什么好处,苹果用英语怎么说,0.4829569429574841
今天是阴历几月几号,我要听进击的段子,0.3082146186742666
今天是阴历几月几号,青莲居士是谁,0.6358979433908836
北京外地车限行吗,义勇军进行曲的作者是谁,0.40431088223104283
北京外地车限行吗,十九大主题,0.3239918870490903
锁屏,关机,nan
锁屏,妈妈的爸爸叫什么,nan
用后置摄像头录像,调高音量,0.4349090475928962
用后置摄像头录像,进入蜜蜂模式,0.4326621540300457
发朋友圈说我结婚了,关闭勿扰模式,0.42022455012341753
发朋友圈说我结婚了,苹果公司昨日的收盘情况,0.4691858607642262
我想听摇滚歌曲,姜文的电影,0.2926921557185666
我想听摇滚歌曲,发最近的三张照片到朋友圈说天气真好,0.4985060271452245
北京限行限几环,我想看奥斯卡获奖电影,0.27744862613657834
北京限行限几环,,nan
熊猫基地几点开门,,nan
熊猫基地几点开门,,nan
怎么预防颈椎病,,nan
怎么预防颈椎病,,nan
小米六配置怎么样,,nan
小米六配置怎么样,,nan
打开ofo扫一扫,,nan
打开ofo扫一扫,,nan
帮我记一下,,nan
帮我记一下,,nan
如何自己在家炸油条,,nan
如何自己在家炸油条,,nan
香港有哪些必吃的美食,,nan
香港有哪些必吃的美食,,nan
今天温度怎么样,,nan
今天温度怎么样,,nan
打车去五道口,,nan
打车去五道口,,nan
关闭热点,,nan
关闭热点,,nan
无名之辈,,nan
无名之辈,,nan
属龙的和属马的在一起好不好,,nan
属龙的和属马的在一起好不好,,nan
中秋节是几月几号,,nan
中秋节是几月几号,,nan
双子座和什么星座最配,,nan
双子座和什么星座最配,,nan
查看妈妈的聊天记录,,nan
查看妈妈的聊天记录,,nan
这是什么,,nan
这是什么,,nan
西藏著名的景点有哪些,,nan
西藏著名的景点有哪些,,nan
看看600036股票当前的行情,,nan
看看600036股票当前的行情,,nan
王羲之的儿子,,nan
王羲之的儿子,,nan
哈利波特系列,,nan
哈利波特系列,,nan
打开微信付款码,,nan
打开微信付款码,,nan
播放睡前音乐,,nan
播放睡前音乐,,nan
来段经典相声,,nan
来段经典相声,,nan
魂斗罗的声音,,nan
魂斗罗的声音,,nan
布达拉宫要门票吗,,nan
布达拉宫要门票吗,,nan
打开微信扫一扫,,nan
打开微信扫一扫,,nan
我想看漫威电影,,nan
我想看漫威电影,,nan
郭德纲的综艺节目,,nan
郭德纲的综艺节目,,nan
吃什么可以安神,,nan
吃什么可以安神,,nan
音量最大,,nan
音量最大,,nan
麦兜的声音,,nan
麦兜的声音,,nan
我叫黑虎阿福你准备受死吧,,nan
我叫黑虎阿福你准备受死吧,,nan
读一首古诗,,nan
读一首古诗,,nan
虹膜炎传染吗,,nan
虹膜炎传染吗,,nan
最美的告白,,nan
最美的告白,,nan
用支付宝给你转账一个亿,,nan
用支付宝给你转账一个亿,,nan
爱琴海购物中心在哪里,,nan
爱琴海购物中心在哪里,,nan
打开无线网络,,nan
打开无线网络,,nan
明天星期几,,nan
明天星期几,,nan
池塘里有什么,,nan
池塘里有什么,,nan
华府景园的物业费,,nan
华府景园的物业费,,nan
静音,,nan
静音,,nan
打败小猪佩奇的是谁,,nan
打败小猪佩奇的是谁,,nan
生肖鼠和生肖牛的缘分怎么样,,nan
生肖鼠和生肖牛的缘分怎么样,,nan
这是什么车,,nan
这是什么车,,nan
苹果用英语怎么说,,nan
苹果用英语怎么说,,nan
我要听进击的段子,,nan
我要听进击的段子,,nan
青莲居士是谁,,nan
青莲居士是谁,,nan
义勇军进行曲的作者是谁,,nan
义勇军进行曲的作者是谁,,nan
19大主题,,nan
19大主题,,nan
关机,,nan
关机,,nan
妈妈的爸爸叫什么,,nan
妈妈的爸爸叫什么,,nan
调高音量,,nan
调高音量,,nan
进入密封模式,,nan
进入密封模式,,nan
关闭勿扰模式,,nan
关闭勿扰模式,,nan
苹果公司昨日的收盘情况,,nan
苹果公司昨日的收盘情况,,nan
姜文的电影,,nan
姜文的电影,,nan
发最近的三张照片到朋友圈说天气真好,,nan
发最近的三张照片到朋友圈说天气真好,,nan
我想看奥斯卡获奖电影,,nan
我想看奥斯卡获奖电影,,nan
