asr_result,correct_answer,similarity
我要听鬼吹灯,关闭支付宝,0.27117446234889814
美国旅游攻略,属猪的和什么属相最配,0.3244385245251364
儿歌茄子,讲个冷笑话,0.3074578659624011
说段北京话,你会唱歌吗,0.3482128778988071
天秤座本周的事业运势,生肖牛的特点,0.6025856784896666
远洋山水的绿化率,九零年出生属什么,0.35025208000688113
猕猴桃有什么营养,上网搜一下王俊凯的照片,0.39018790807673226
打开相机并且倒计时三秒自拍,我想去附近的星巴克,0.4195934682978704
赵薇的老公是谁,鼻炎患者需要注意什么,0.4309591764203801
11月是什么星座,莲藕与什么食物相克,0.5407921628198339
今天的空气质量如何,开始刷机模式,0.3514395658285504
和女朋友吵架的后果,搜索便签,0.28708435963001105
拨打电话给中国银行,用微信给爸发两张照片,0.5853102134454196
导航去公司,赵丽颖的星座,0.3023212180922356
纸是怎么发明的,发qq给老爸说天气不错哦,0.4443180391666936
老鼠怎么叫,吃柚子有什么好处,0.4298959528909532
大象怎么叫,今天是阴历几月几号,0.3026481839458666
中国家庭微信群名,北京外地车限行吗,0.36158966568942674
明天几点日落,锁屏,nan
成都明天天气,用后置摄像头录像,0.31359026175109206
要把大象装冰箱总共分几部,发朋友圈说我结婚啦,0.489684445181981
皮卡丘走路,我想听摇滚歌曲,0.3014502784637743
懒床一时爽,北京限行限几环,0.0721498086618328
宫保鸡丁需要什么食材,熊猫基地几点开门,0.37917539674261497
关闭淘宝,怎么预防颈椎病,0.23672133435165899
什么人不适合吃榛子,小米六配置怎么样,0.46534681885708
我的风景图片,打开ofo扫一扫,0.2752385683516017
拨打建行电话,帮我记一下,0.36282765984311727
拨打10086,如何自己在家炸油条,0.2605691903997356
最近几天可以穿短裙吗,香港有哪些必吃的美食,0.4204495040600129
来一首立冬的诗,今天温度怎么样,0.4335653102296452
今天的pm2点五如何,打车去五道口,0.31658381758759824
民生银行电话,关闭热点,0.3445709493209215
给妈妈转账一分钱,无名之辈,0.293712681700902
查看微博榜单,属龙的和属马的在一起好不好,0.3008118932007402
打开微信,中秋节是几月几号,0.20884464958372007
用前置摄像头拍小视频,双子座和什么星座最配,0.3432427094578137
我要看电视剧,查看妈妈的聊天记录,0.39302703499316005
补维生素a应该吃什么,这是什么,0.5448455509616261
马化腾的父亲是谁,西藏著名的景点有哪些,0.5533617763857647
用大众点评搜一下酒店,看看600036股票当前的行情,0.45930789890843043
核桃适宜的人群,王羲之的儿子,0.513293140429374
小孩不听话怎么办,哈利波特系列,0.28631613104963094
寒冰飘飘,打开微信付款码,0.21720110414200516
你站在这里不要动我去给你买个橘子,播放睡前音乐,0.3540881092908704
奇葩说第五季,来段经典相声,0.37163934418463146
这是什么花,魂斗罗的声音,0.30198507426532156
调低音量,布达拉宫要门票吗,0.36993610983503955
属猪的是哪一年生的,打开微信扫一扫,0.2741633849159817
狮子座有什么缺点,我想看漫威电影,0.37733034118164416
火影忍者,郭德纲的综艺节目,0.3320308837221393
陪我聊天,吃什么可以安神,0.3326211016084719
惊蛰是几月几号,音量最大,0.24093678999915724
马云多大了,麦兜的声音,0.32538184064403564
成都有什么好吃的,我叫黑虎阿福你准备受死吧,0.5078165758162265
松鼠怎么叫,读一首古诗,0.2968181860099666
我和天上的星星有什么区别呢,虹膜炎传染吗,0.4840158921809176
我要充话费,最美的告白,0.2688209047252924
打电话给妈妈,用支付宝给爸转账一个亿,0.6652219563062831
6月1日是工作日吗,爱琴海购物中心在哪里,0.3967216528008447
ffm 974,打开无线网络,0.24408625088337535
毛泽东的毕业院校,明天星期几,0.29668558134237794
打开支付宝扫一扫,池塘里有什么,0.2698953635200045
射手座的守护神,华府景园的物业费,0.5374338785963063
小猪佩奇,静音,0.1893018709813109
工商银行是涨了还是跌了,打败小猪佩奇的是谁,0.5775515069733294
北京市华清嘉园的房价,生肖鼠和生肖牛的缘分怎么样,0.41656799271902367
工资一万元税后是多少,这是什么车,0.39054742955057975
最近有什么节目,苹果用英语怎么说,0.4399451792842889
用前置摄像头录像,我要听进击的段子,0.34138719728111533
生肖猪的性格怎么样,青莲居士是谁,0.331653286852396
处女座今天有桃花运吗,义勇军进行曲的作者是谁,0.47640675948857925
今天是几月几号,十九大主题,0.27629909258009266
查找便签,关机,0.34380660161808907
帮妈妈叫个快车从中关村去五彩城,妈妈的爸爸叫什么,0.5010866591336671
蜜桃姐姐讲故事,调高音量,0.37680728612191094
搜索复仇者联盟三的影评,进入蜜蜂模式,0.4073445315445889
取消,关闭勿扰模式,0.41498636239401787
做鱼香肉丝有什么窍门,苹果公司昨日的收盘情况,0.37680222280826836
用qq音乐播放告白气球,姜文的电影,0.45172846805105493
上网搜搜进京证怎么办,发最近的三张照片到朋友圈说天气真好,0.46671332553275957
赵丽颖的老公,我想看奥斯卡获奖电影,0.45330580247454183
